id,title,adult,genres,original_language,popularity,release_date,runtime,vote_average,vote_count,actors,director,keywords,release_year,num_genres,main_genre,num_actors,main_actor,rounded_averages,log_vote_count,log_popularity,log_runtime
508935,The Eight Hundred,False,"['War', 'History', 'Drama', 'Action']",zh,15.101,2020-08-14,147,6.974,230,"['Wang Qian-Yuan', 'Zhang Yi', 'Huang Zhizhong', 'Jiang Wu']",Guan Hu,"['siege', 'second sino-japanese war (1937-45)']",2020,4,War,4,Wang Qian-Yuan,7.0,5.442417710521793,2.7788813818628015,4.997212273764115
225914,Spider-Man,False,"['Science Fiction', 'Action', 'Crime', 'TV Movie']",en,15.101,1977-09-14,92,5.983,143,"['Nicholas Hammond', 'David White', 'Michael Pataki', 'Lisa Eilbacher']",E.W. Swackhamer,"['mind control', 'photographer', 'secret identity', 'superhero', 'cult', 'alter ego', 'crime spree', 'tv pilot', 'laboratory accident']",1977,4,Science Fiction,4,Nicholas Hammond,6.0,4.969813299576001,2.7788813818628015,4.532599493153256
153738,Frankenstein's Army,False,"['Action', 'Horror']",en,15.099,2013-01-24,84,6.14,235,"['Karel Roden', 'Joshua Sasse', 'Robert Gwilym', 'Alexander Mercury']",Richard Raaphorst,"['nazi', 'communist', 'mockumentary', 'found footage']",2013,2,Action,4,Karel Roden,6.1,5.4638318050256105,2.778757158260157,4.442651256490317
16081,Doctor Dolittle,False,"['Comedy', 'Family', 'Fantasy']",en,15.097,1967-12-05,152,6.102,162,"['Rex Harrison', 'Samantha Eggar', 'Anthony Newley', 'Richard Attenborough']",Richard Fleischer,"['england', 'parrot', 'vegetarian', 'victorian england', ""based on children's book"", 'rainstorm', 'seal (animal)', 'talking to animals', 'shell', '19th century']",1967,3,Comedy,4,Rex Harrison,6.1,5.093750200806762,2.7786329192240924,5.030437921392435
329540,The Marine 4: Moving Target,False,['Action'],en,15.095,2015-04-10,90,6.281,221,"['Mike Mizanin', 'Summer Rae', 'Melissa Roxburgh', 'Josh Blacker']",William Kaufman,"['fighter', 'marine', 'military']",2015,1,Action,4,Mike Mizanin,6.3,5.402677381872279,2.7785086647507713,4.51085950651685
68924,The Ice Storm,False,['Drama'],en,15.095,1997-02-05,112,6.8,604,"['Kevin Kline', 'Joan Allen', 'Sigourney Weaver', 'Jamey Sheridan']",Ang Lee,"['infidelity', 'based on novel or book', '1970s', 'thanksgiving', 'dysfunctional family', 'connecticut', 'family relationships', 'neighbor', 'swinger', 'polyamory', 'sexual awakening', 'party']",1997,1,Drama,4,Kevin Kline,6.8,6.405228458030842,2.7785086647507713,4.727387818712341
67911,Bucky Larson: Born to Be a Star,False,['Comedy'],en,15.094,2011-09-09,97,4.307,163,"['Nick Swardson', 'Christina Ricci', 'Don Johnson', 'Stephen Dorff']",Tom Brady,"['porn star', 'hollywood']",2011,1,Comedy,4,Nick Swardson,4.3,5.099866427824199,2.778446531723941,4.584967478670572
342588,The Empire of Corpses,False,"['Animation', 'Mystery', 'Horror', 'Science Fiction']",ja,15.093,2015-10-02,120,6.0,90,"['Yoshimasa Hosoya', 'Ayumu Murase', 'Akio Otsuka', 'Takayuki Sugo']",Ryotaro Makihara,"['based on novel or book', 'gore', 'steampunk', 'gunfight', 'historical', 'gothic', 'adult animation', 'government agent', 'reanimated corpse', '19th century', 'anime']",2015,4,Animation,4,Yoshimasa Hosoya,6.0,4.51085950651685,2.778384394836358,4.795790545596741
520360,King of Thieves,False,"['Crime', 'Drama']",en,15.088,2018-09-04,108,5.486,394,"['Michael Caine', 'Jim Broadbent', 'Tom Courtenay', 'Charlie Cox']",James Marsh,"['london, england', 'based on true story', 'burglary', 'diamond heist', 'one last job', 'elderly man', 'based on magazine, newspaper or article']",2018,2,Crime,4,Michael Caine,5.5,5.978885764901122,2.778073652470351,4.6913478822291435
18627,Son of Godzilla,False,"['Action', 'Adventure', 'Science Fiction']",ja,15.085,1967-12-16,86,6.351,185,"['Tadao Takashima', 'Akira Kubo', 'Bibari Maeda', 'Akihiko Hirata']",Jun Fukuda,"['island', 'monster', 'cave', 'giant monster', 'giant spider', 'weather manipulation', 'sequel', 'kaiju', 'praying mantis', 'native', 'godzilla']",1967,3,Action,4,Tadao Takashima,6.4,5.225746673713202,2.7778871606909896,4.465908118654584
11982,Look Who's Talking Now!,False,"['Romance', 'Comedy', 'Family']",en,15.085,1993-11-05,96,5.352,974,"['John Travolta', 'Kirstie Alley', 'Diane Keaton', 'Danny DeVito']",Tom Ropelewski,"['sibling relationship', 'monologue', 'puppy', 'dog', 'family', 'pets']",1993,3,Romance,4,John Travolta,5.4,6.882437470997847,2.7778871606909896,4.574710978503383
51482,Death Note Relight 1: Visions of a God,False,"['TV Movie', 'Crime', 'Drama', 'Fantasy', 'Thriller', 'Animation']",ja,15.082,2007-08-31,130,8.0,278,"['Mamoru Miyano', 'Shido Nakamura', 'Kappei Yamaguchi', 'Aya Hirano']",Tetsuro Araki,"['mass murder', 'psychological thriller', 'death', 'anime', 'shinigami']",2007,6,TV Movie,4,Mamoru Miyano,8.0,5.631211781821365,2.7777006341259574,4.875197323201151
15136,So Close,False,"['Action', 'Thriller']",cn,15.081,2002-05-14,110,6.805,210,"['Shu Qi', 'Zhao Wei', 'Karen Mok Man-Wai', 'Song Seung-heon']",Corey Yuen,"['martial arts', 'hacker', 'sense of guilt', 'death of father', 'high tech surveillance', 'global positioning', 'aerial combat', 'female protagonist', 'sadist', 'female cop', 'female martial artist', 'handcuffed', 'policewoman', 'one woman army', 'woman vs woman fight', 'framed for a crime', 'death of mother', 'death of sister', 'female sniper', 'big corporation', 'compact disc', 'computer expert', 'computer fraud', 'criminal investigation', 'forensic science', 'lesbian interest']",2002,2,Action,4,Shu Qi,6.8,5.351858133476067,2.7776384508718874,4.709530201312334
658760,Isi & Ossi,False,"['Romance', 'Comedy']",de,15.076,2020-02-14,113,6.948,863,"['Lisa Vicari', 'Dennis Mojen', 'Lisa Hagmeister', 'Ernst Stötzner']",Oliver Kienle,"['boxer', 'mannheim']",2020,2,Romance,4,Lisa Vicari,6.9,6.761572768804055,2.777327476586955,4.736198448394496
9469,He Got Game,False,['Drama'],en,15.075,1998-05-01,136,6.749,656,"['Denzel Washington', 'Ray Allen', 'Rosario Dawson', 'Milla Jovovich']",Spike Lee,"['prison', 'parent child relationship', 'forgiveness', 'homicide', 'release from prison', 'begnadigung', 'college', 'basketball']",1998,1,Drama,4,Denzel Washington,6.7,6.48768401848461,2.777265270123683,4.919980925828125
256917,The Water Diviner,False,"['War', 'Drama']",en,15.074,2014-12-25,112,6.807,1170,"['Russell Crowe', 'Olga Kurylenko', 'Yılmaz Erdoğan', 'Cem Yılmaz']",Russell Crowe,"['australia', 'based on true story', 'post world war i', 'farmer', 'missing in action', 'missing son', 'gallipoli campaign']",2014,2,War,4,Russell Crowe,6.8,7.065613363597717,2.7772030597905264,4.727387818712341
21481,Twitches,False,"['Comedy', 'Drama', 'Family', 'Fantasy', 'TV Movie']",en,15.074,2005-10-14,86,6.736,483,"['Tia Mowry', 'Tamera Mowry-Housley', 'Kristen Wilson', 'Patrick Fabian']",Stuart Gillard,"['witch', 'mother', 'sibling relationship', 'parent child relationship', 'darkness', 'magic', 'twin sister', 'adoption', 'uncle', 'sister', 'dead father', 'another world']",2005,5,Comedy,4,Tia Mowry,6.7,6.182084906716632,2.7772030597905264,4.465908118654584
842171,Deep,False,"['Science Fiction', 'Thriller', 'Drama', 'Mystery']",th,15.07,2021-07-16,101,6.245,92,"['Panisara Rikulsurakan', 'Kay Lertsittichai', 'Supanaree Sutavijitvong', 'Krit Jeerapattananuwong']",Adirek Watleela,[],2021,4,Science Fiction,4,Panisara Rikulsurakan,6.2,4.532599493153256,2.776954179749421,4.624972813284271
405314,My Little Pony: Equestria Girls - Legend of Everfree,False,"['Adventure', 'Animation', 'Music', 'Fantasy', 'Comedy']",en,15.067,2016-10-01,73,7.216,101,"['Tara Strong', 'Rebecca Shoichet', 'Ashleigh Ball', 'Andrea Libman']",Ishi Rudell,"['friendship', 'equestria girls']",2016,5,Adventure,4,Tara Strong,7.2,4.624972813284271,2.7767674790611983,4.30406509320417
323661,Mune: Guardian of the Moon,False,"['Animation', 'Family', 'Adventure', 'Fantasy']",fr,15.067,2015-02-05,86,7.307,513,"['Michaël Grégorio', 'Omar Sy', 'Izïa Higelin', 'Patrick Préjean']",Benoît Philippon,['moon'],2015,4,Animation,4,Michaël Grégorio,7.3,6.2422232654551655,2.7767674790611983,4.465908118654584
115348,Paranoia,False,"['Drama', 'Thriller']",en,15.067,2013-08-14,106,5.731,810,"['Liam Hemsworth', 'Harrison Ford', 'Gary Oldman', 'Amber Heard']",Robert Luketic,"['based on novel or book', 'escape', 'spy', 'paranoia', 'bodyguard', 'deception']",2013,2,Drama,4,Liam Hemsworth,5.7,6.698268054115413,2.7767674790611983,4.672828834461906
504827,The Bob's Burgers Movie,False,"['Animation', 'Adventure', 'Comedy']",en,15.066,2022-05-26,102,6.981,269,"['H. Jon Benjamin', 'Kristen Schaal', 'John Roberts', 'Dan Mintz']",Loren Bouchard,"['test of courage', 'crime scene', 'aftercreditsstinger', 'based on tv series', 'secret playroom', 'carney town']",2022,3,Animation,4,H. Jon Benjamin,7.0,5.598421958998375,2.776705237751621,4.634728988229636
95610,Bridget Jones's Baby,False,"['Comedy', 'Romance', 'Drama']",en,15.066,2016-09-14,123,6.4,2791,"['Renée Zellweger', 'Colin Firth', 'Patrick Dempsey', 'Jim Broadbent']",Sharon Maguire,"['baby', 'love triangle', 'pregnancy', 'sequel', 'unknown father', 'pregnant woman', 'woman director']",2016,3,Comedy,4,Renée Zellweger,6.4,7.934513463882263,2.776705237751621,4.820281565605037
220845,The Smurfs: The Legend of Smurfy Hollow,False,"['Comedy', 'Animation', 'Family', 'Fantasy']",en,15.064,2013-09-12,22,6.767,90,"['Hank Azaria', 'Melissa Sturm', 'Frank Welker', 'Anton Yelchin']",Stephan Franck,['halloween'],2013,4,Comedy,4,Hank Azaria,6.8,4.51085950651685,2.7765807435093186,3.1354942159291497
503616,Second Act,False,"['Romance', 'Comedy']",en,15.063,2018-11-22,100,6.359,1139,"['Jennifer Lopez', 'Vanessa Hudgens', 'Leah Remini', 'Milo Ventimiglia']",Peter Segal,"['mother', 'career woman', 'forty something', 'second chance', 'job hunting', 'facebook', 'career resurrection', 'finance']",2018,2,Romance,4,Jennifer Lopez,6.4,7.038783541388542,2.7765184905756293,4.61512051684126
1494,Curse of the Golden Flower,False,"['Action', 'Drama', 'Fantasy']",zh,15.062,2006-12-14,114,6.8,675,"['Chow Yun-fat', 'Gong Li', 'Jay Chou', 'Liu Ye']",Zhang Yimou,"['empire', 'plan', 'secret love', 'martial arts', 'china', 'swordplay', 'fight', 'toxication', 'marriage crisis', 'poison', 'secret society', 'palace', 'forbidden love', 'heir to the throne', 'battle for power', 'royal family', 'tang dynasty', 'pomp', 'based on play or musical', 'sword fight', 'betrayal', 'period drama', 'historical', 'wuxia', 'power struggle', 'poisoning', '7th century']",2006,3,Action,4,Chow Yun-fat,6.8,6.516193076042964,2.7764562337662704,4.74493212836325
1010819,The Little Guy,False,"['Animation', 'Family', 'Comedy', 'Science Fiction']",en,15.061,2022-08-10,6,7.298,243,"['Vin Diesel', 'Bob Bergen', 'Scott Menville', 'Kaitlyn Robrock']",Kirsten Lepore,"['marvel cinematic universe (mcu)', 'short film']",2022,4,Animation,4,Vin Diesel,7.3,5.497168225293202,2.77639397308076,1.9459101490553132
416477,The Big Sick,False,"['Comedy', 'Drama', 'Romance']",en,15.061,2017-03-30,120,7.345,2293,"['Kumail Nanjiani', 'Zoe Kazan', 'Holly Hunter', 'Ray Romano']",Michael Showalter,"['chicago, illinois', 'new york city', 'immigrant', 'muslim', 'roommate', 'sadness', 'sarcasm', 'comedian', 'based on true story', 'one-man show', 'pakistan', 'family relationships', 'stand-up comedy', 'film in film', 'matchmaking', 'cultural difference', 'hospital', 'falling in love', 'family', 'illness', 'group of friends', 'intercultural relationship', 'college student', 'uber', 'traditional family', 'comedy club', 'grad school']",2017,3,Comedy,4,Kumail Nanjiani,7.3,7.738052297689316,2.77639397308076,4.795790545596741
11676,Nothing to Lose,False,"['Comedy', 'Crime']",en,15.061,1997-07-18,97,6.501,555,"['Martin Lawrence', 'Tim Robbins', 'John C. McGinley', 'Giancarlo Esposito']",Steve Oedekerk,"['infidelity', 'rap music', 'loss', 'road trip', 'f word', 'crook', 'artifact', 'sociopath', 'revenge', 'racism', 'criminal', 'on the road', 'desert', 'security guard', 'shoplifting', 'screwball', 'reckless driving', 'buddy comedy', 'unlikely friendship', 'carjacker', 'advertising executive', 'suv', 'aftercreditsstinger']",1997,2,Comedy,4,Martin Lawrence,6.5,6.320768294250582,2.77639397308076,4.584967478670572
357405,Girls und Panzer: The Movie,False,"['Animation', 'Action', 'Comedy']",ja,15.06,2015-11-21,120,7.0,49,"['Mai Fuchigami', 'Ikumi Nakagami', 'Ai Kayano', 'Ozaki Mami']",Tsutomu Mizushima,['anime'],2015,3,Animation,4,Mai Fuchigami,7.0,3.912023005428146,2.7763317085186157,4.795790545596741
184219,Pee Mak,False,"['Comedy', 'Romance', 'Horror']",th,15.06,2013-03-28,111,7.2,111,"['Mario Maurer', 'Davika Hoorne', 'Chatpong Nattapong', 'Pongsatorn Jongwilas']",Banjong Pisanthanakun,[],2013,3,Comedy,4,Mario Maurer,7.2,4.718498871295094,2.7763317085186157,4.718498871295094
1396,Mirror,False,"['Drama', 'History']",ru,15.059,1975-03-07,107,7.988,871,"['Margarita Terekhova', 'Ignat Daniltsev', 'Larisa Tarkovskaya', 'Alla Demidova']",Andrei Tarkovsky,"['wind', 'poetry', 'world war ii', 'cigarette', 'field', 'spanish civil war (1936-39)', 'forest', 'flashback', 'illness', 'childhood', 'memoirs', 'mother son relationship', 'memories']",1975,2,Drama,4,Margarita Terekhova,8.0,6.77078942390898,2.776269440079354,4.68213122712422
552532,Charm City Kings,False,['Drama'],en,15.058,2020-01-27,125,7.92,432,"[""Jahi Di'Allo Winston"", 'Meek Mill', 'Teyonah Parris', 'William Catlett']",Ángel Manuel Soto,[],2020,1,Drama,4,Jahi Di'Allo Winston,7.9,6.07073772800249,2.776207167762492,4.836281906951478
671043,Spoiled Brats,False,['Comedy'],fr,15.056,2021-09-15,100,6.152,469,"['Gérard Jugnot', 'Camille Lou', 'Artus', 'Louka Meliava']",Nicolas Cuche,"['france', 'spoiled child', 'family relationships', 'millionaire', 'tricked', 'siblings', 'earn to live']",2021,1,Comedy,4,Gérard Jugnot,6.2,6.152732694704104,2.776082611494037,4.61512051684126
254200,A Second Chance,False,"['Thriller', 'Drama']",da,15.054,2014-09-08,103,6.5,144,"['Nikolaj Coster-Waldau', 'Ulrich Thomsen', 'Nikolaj Lie Kaas', 'May Andersen']",Susanne Bier,"['police', 'domestic violence', 'family tragedy', 'woman director']",2014,2,Thriller,4,Nikolaj Coster-Waldau,6.5,4.976733742420574,2.7759580397093853,4.6443908991413725
9621,Elizabethtown,False,"['Comedy', 'Drama', 'Romance']",en,15.054,2005-10-14,123,6.2,1030,"['Orlando Bloom', 'Kirsten Dunst', 'Susan Sarandon', 'Alec Baldwin']",Cameron Crowe,"['hotel room', 'new love', 'airplane', 'funeral', 'suicide attempt', 'lovers', 'falling in love']",2005,3,Comedy,4,Orlando Bloom,6.2,6.93828448401696,2.7759580397093853,4.820281565605037
50388,King of Thorn,False,"['Fantasy', 'Animation', 'Science Fiction']",ja,15.053,2010-05-01,109,6.585,136,"['Kana Hanazawa', 'Kohsei Hirota', 'Misaki Kuno', 'Tsutomu Isobe']",Kazuyoshi Katayama,"['mind control', 'cryogenics', 'end of the world', 'based on manga', 'religious fundamentalism', 'super power', 'virus', 'anime']",2010,3,Fantasy,4,Kana Hanazawa,6.6,4.919980925828125,2.7758957479972772,4.700480365792417
11975,The Rainmaker,False,"['Drama', 'Crime', 'Thriller']",en,15.053,1997-11-18,135,7.026,1188,"['Matt Damon', 'Claire Danes', 'Danny DeVito', 'Jon Voight']",Francis Ford Coppola,"['court case', 'jurors', 'proof', 'leukemia', 'lawyer', 'courtroom', 'legal thriller']",1997,3,Drama,4,Matt Damon,7.0,7.080867896690782,2.7758957479972772,4.912654885736052
10443,Fearless,False,['Drama'],en,15.053,1993-10-15,122,6.89,286,"['Jeff Bridges', 'Isabella Rossellini', 'Rosie Perez', 'Tom Hulce']",Peter Weir,"['grief', 'disaster', 'guilt', 'mental health', 'plane crash']",1993,1,Drama,4,Jeff Bridges,6.9,5.659482215759621,2.7758957479972772,4.812184355372417
10605,Vampires: Los Muertos,False,"['Horror', 'Thriller', 'Action']",en,15.052,2002-09-23,93,5.368,204,"['Jon Bon Jovi', 'Cristián de la Fuente', 'Diego Luna', 'Natasha Gregson Wagner']",Tommy Lee Wallace,"['vampire hunter (slayer)', 'arrow catching', 'female villain', 'infrared vision', 'smoke', 'crossbow']",2002,3,Horror,4,Jon Bon Jovi,5.4,5.3230099791384085,2.77583345240467,4.543294782270004
37100,Sailor Moon R: The Movie,False,"['Animation', 'Romance', 'Action', 'Fantasy']",ja,15.051,1993-12-05,61,7.903,154,"['Kotono Mitsuishi', 'Toru Furuya', 'Michie Tomizawa', 'Aya Hisakawa']",Kunihiko Ikuhara,"['asteroid', 'superhero', 'transformation', 'rose', 'tokyo, japan', 'anime', 'supernatural power', 'based on tv series', 'vine', 'magical girl']",1993,4,Animation,4,Kotono Mitsuishi,7.9,5.043425116919247,2.775771152931081,4.127134385045092
942951,Snake Island Python,False,['Drama'],zh,15.05,2022-02-24,77,6.6,27,"['Cen Ming', 'Liu Wei', 'Wang Yang', 'Tan Jimin']",Li Zhiwen,[],2022,1,Drama,4,Cen Ming,6.6,3.332204510175204,2.775708849576025,4.356708826689592
892527,King,False,"['Adventure', 'Comedy', 'Family']",fr,15.044,2022-02-16,105,6.5,161,"['Gérard Darmon', 'Lou Lambrecht', ""Léo Lorléac'h"", 'Thibault de Montalembert']",David Moreau,"['pet', 'family']",2022,3,Adventure,4,Gérard Darmon,6.5,5.087596335232384,2.7753349479078064,4.663439094112067
21661,Air Bud: Golden Receiver,False,"['Comedy', 'Family']",en,15.044,1998-08-14,90,4.9,151,"['Kevin Zegers', 'Gregory Harrison', 'Cynthia Stevenson', 'Nora Dunn']",Richard Martin,"['sports', 'american football', 'sequel', 'dog', 'golden retriever', 'boy and dog']",1998,2,Comedy,4,Kevin Zegers,4.9,5.0238805208462765,2.7753349479078064,4.51085950651685
805327,Look Both Ways,False,"['Romance', 'Drama', 'Comedy']",en,15.042,2022-08-16,110,6.886,591,"['Lili Reinhart', 'Danny Ramirez', 'David Corenswet', 'Aisha Dee']",Wanuri Kahiu,"['texas', 'graduation', 'romantic comedy', 'parallel lives', 'dramedy', 'pregnancy test']",2022,3,Romance,4,Lili Reinhart,6.9,6.3835066348840055,2.775210282944733,4.709530201312334
1030009,The Kiss,False,"['Drama', 'Romance']",da,15.041,2022-10-15,116,6.6,19,"['Esben Smed', 'Clara Rosager', 'Lars Mikkelsen', 'Rosalinde Mynster']",Bille August,[],2022,2,Drama,4,Esben Smed,6.6,2.995732273553991,2.7751479446347043,4.762173934797756
52077,Nothing to Declare,False,['Comedy'],fr,15.041,2010-12-20,108,5.863,1048,"['Benoît Poelvoorde', 'Dany Boon', 'Julie Bernard', 'Christel Pedrinelli']",Dany Boon,"['police', 'belgium', 'border crossing', 'customs', 'european union', 'border control', 'french police']",2010,1,Comedy,4,Benoît Poelvoorde,5.9,6.955592608396297,2.7751479446347043,4.6913478822291435
12268,The Pink Panther Strikes Again,False,"['Comedy', 'Crime']",en,15.04,1976-12-15,103,6.84,492,"['Peter Sellers', 'Herbert Lom', 'Leonard Rossiter', 'Colin Blakely']",Blake Edwards,"['police', 'laughing gas']",1976,2,Comedy,4,Peter Sellers,6.8,6.20050917404269,2.7750856024383683,4.6443908991413725
2926,The Three Musketeers,False,"['Action', 'Adventure', 'Comedy']",en,15.04,1973-12-11,106,6.835,272,"['Michael York', 'Oliver Reed', 'Richard Chamberlain', 'Frank Finlay']",Richard Lester,"['france', 'paris, france', 'based on novel or book', 'swordplay', 'fight', 'satire', 'dressmaker', 'louis xiii', 'sword fight', 'swordsman', 'musketeer', 'extramarital affair', 'swashbuckler', 'diamond theft', 'sword duel', 'queen of france', 'diamond necklace', 'cardinal', '17th century', 'queen jewels', 'queen anne', '1620s', 'swordsplay', 'swordsman/swordswoman supporting character']",1973,3,Action,4,Michael York,6.8,5.60947179518496,2.7750856024383683,4.672828834461906
277095,Cross Road,False,['Animation'],ja,15.039,2014-02-25,2,6.324,74,"['Ayane Sakura', 'Kensho Ono', 'Masahiko Tanaka']",Makoto Shinkai,[],2014,1,Animation,3,Ayane Sakura,6.3,4.31748811353631,2.775023256355241,1.0986122886681098
881211,Snoopy Presents: For Auld Lang Syne,False,"['Animation', 'Family']",en,15.038,2021-12-09,39,7.216,97,"['Etienne Kellici', 'Isabella Leo', 'Wyatt White', 'Terry McGurrin']",Clay Kaytis,"['new year', 'holiday special']",2021,2,Animation,4,Etienne Kellici,7.2,4.584967478670572,2.774960906384837,3.6888794541139363
421658,Final Score,False,"['Action', 'Thriller']",en,15.034,2018-09-07,105,6.07,483,"['Dave Bautista', 'Pierce Brosnan', 'Ray Stevenson', 'Amit Shah']",Scott Mann,"['revolution', 'terrorism', 'football (soccer) stadium', 'football (soccer) match']",2018,2,Action,4,Dave Bautista,6.1,6.182084906716632,2.77471146762076,4.663439094112067
18760,Spiritual Kung Fu,False,['Action'],cn,15.032,1978-11-23,99,5.7,73,"['Jackie Chan', 'James Tien Chuen', 'Wu Wen-Siu', 'Kun Li']",Lo Wei,"['martial arts', 'temple', 'training', 'shaolin']",1978,1,Action,4,Jackie Chan,5.7,4.30406509320417,2.7745867249024543,4.605170185988092
245,About a Boy,False,"['Drama', 'Comedy', 'Romance']",en,15.032,2002-04-26,101,6.7,2097,"['Hugh Grant', 'Nicholas Hoult', 'Toni Collette', 'Rachel Weisz']",Chris Weitz,"['friendship', 'london, england', ""rock 'n' roll"", 'rap music', 'based on novel or book', 'single parent', 'becoming an adult', 'bachelor', 'single', 'christmas']",2002,3,Drama,4,Hugh Grant,6.7,7.6487397889562425,2.7745867249024543,4.624972813284271
43209,Ong Bak 3,False,"['Action', 'Adventure', 'History']",th,15.03,2010-05-05,95,5.954,403,"['Tony Jaa', 'Dan Chupong', 'Sarunyu Wongkrachang', 'Sorapong Chatree']",Tony Jaa,"['martial arts', 'alternate history', 'duringcreditsstinger']",2010,3,Action,4,Tony Jaa,6.0,6.0014148779611505,2.7744619666214616,4.564348191467836
27579,The American,False,"['Crime', 'Drama', 'Thriller']",en,15.03,2010-08-31,104,5.9,1269,"['George Clooney', 'Violante Placido', 'Thekla Reuten', 'Paolo Bonacelli']",Anton Corbijn,"['mission', 'assassin', 'prostitute', 'italy', 'anti hero', 'mexican standoff', 'village', 'sweden', 'revenge', 'priest']",2010,3,Crime,4,George Clooney,5.9,7.146772179452637,2.7744619666214616,4.653960350157523
26817,Sex and the Single Girl,False,"['Comedy', 'Romance']",en,15.03,1964-12-25,110,6.6,68,"['Tony Curtis', 'Natalie Wood', 'Henry Fonda', 'Lauren Bacall']",Richard Quine,"['fake identity', 'deception', 'magazine', 'breaking the fourth wall', 'police chase', 'screwball comedy', 'sex comedy', 'editor', 'identity swap']",1964,2,Comedy,4,Tony Curtis,6.6,4.23410650459726,2.7744619666214616,4.709530201312334
671318,¿Y cómo es él?,False,"['Comedy', 'Drama']",es,15.029,2022-04-07,95,7.486,243,"['Zuria Vega', 'Mauricio Ochmann', 'Omar Chaparro', 'Consuelo Duval']",Ariel Winograd,[],2022,2,Comedy,4,Zuria Vega,7.5,5.497168225293202,2.774399581643744,4.564348191467836
576920,Silver Skates,False,"['Romance', 'Adventure', 'Drama', 'Family']",ru,15.029,2020-12-10,136,7.7,244,"['Fedor Fedotov', 'Sonia Priss', 'Aleksey Guskov', 'Yuri Kolokolnikov']",Michael Lockshin,"['st. petersburg, russia', 'ice skating', 'delivery boy', 'christmas', '19th century']",2020,4,Romance,4,Fedor Fedotov,7.7,5.501258210544727,2.774399581643744,4.919980925828125
325189,Teen Beach 2,False,"['TV Movie', 'Family', 'Comedy', 'Fantasy']",en,15.029,2015-06-26,104,6.758,562,"['Ross Lynch', 'Maia Mitchell', 'Gracie Gillam', 'Garrett Clayton']",Jeffrey Hornaday,"['high school', 'teen movie', 'teenager']",2015,4,TV Movie,4,Ross Lynch,6.8,6.333279628139691,2.774399581643744,4.653960350157523
811,Silent Running,False,"['Adventure', 'Science Fiction']",en,15.029,1972-03-09,89,6.42,528,"['Bruce Dern', 'Cliff Potts', 'Ron Rifkin', 'Jesse Vint']",Douglas Trumbull,"['dystopia', 'sunlight', 'space travel', 'saturn', 'biotope', 'plant', 'greenhouse', 'forest', 'space', 'food', 'robot', 'space station', 'enviromentalism', 'biosphere']",1972,2,Adventure,4,Bruce Dern,6.4,6.270988431858299,2.774399581643744,4.499809670330265
548473,Color Out of Space,False,"['Horror', 'Science Fiction', 'Mystery', 'Thriller']",en,15.028,2019-09-07,111,6.031,1328,"['Nicolas Cage', 'Joely Richardson', 'Madeleine Arthur', 'Elliot Knight']",Richard Stanley,"['farm', 'hermit', 'mutation', 'barn', 'meteorite', 'cabin', 'descent into madness', 'alien invasion', 'family', 'new england', 'based on short story', 'necronomicon', 'well', 'infected', 'cosmic horror', 'alpaca', 'secluded house']",2019,4,Horror,4,Nicolas Cage,6.0,7.192182058713246,2.7743371927738982,4.718498871295094
15849,The Mummy,False,"['Horror', 'Drama', 'Fantasy']",en,15.027,1932-01-01,73,6.786,567,"['Boris Karloff', 'Zita Johann', 'David Manners', 'Arthur Byron']",Karl Freund,"['virgin', 'egypt', 'excavation', 'museum', 'mummy', 'incantation', 'reincarnation', 'buried alive', 'resurrection', 'goddess', 'trance', 'sorcerer', 'black and white', 'african', 'archaeologist', 'pre-code', 'priestess', 'eternal love', 'condemned man', 'buried tomb', 'ancient curse', 'ancient scroll']",1932,3,Horror,4,Boris Karloff,6.8,6.342121418721152,2.7742748000114386,4.30406509320417
10589,After the Sunset,False,"['Action', 'Comedy', 'Crime', 'Drama']",en,15.027,2004-11-12,97,6.155,712,"['Pierce Brosnan', 'Salma Hayek Pinault', 'Woody Harrelson', 'Don Cheadle']",Brett Ratner,"['diamond', 'bahamas', 'master thief', 'crook couple', 'heist', 'los angeles, california', 'voyeur', 'fbi agent']",2004,4,Action,4,Pierce Brosnan,6.2,6.569481420414296,2.7742748000114386,4.584967478670572
592984,Hillbilly Elegy,False,['Drama'],en,15.026,2020-11-09,117,6.745,822,"['Gabriel Basso', 'Amy Adams', 'Glenn Close', 'Haley Bennett']",Ron Howard,"['child abuse', 'based on novel or book', 'heroin', 'drug addiction', 'american dream', 'overdose', 'kentucky', 'ohio', 'yale university', 'drug rehabilitation', 'hillbilly', 'based on memoir or autobiography', 'single mother', 'teenage boy', 'law student', 'grandmother', 'appalachian', '1990s', 'appalachian mountains', 'mother son relationship', 'traditional family', 'mother son estrangement', 'childhood memory', 'small town life']",2020,1,Drama,4,Gabriel Basso,6.7,6.71295620067707,2.774212403355879,4.770684624465665
706972,Narco Sub,False,['Action'],en,15.025,2021-01-22,93,6.6,258,"['Tom Vera', 'Tom Sizemore', 'Lee Majors', 'Robert LaSardo']",Shawn Welling,['criminal'],2021,1,Action,4,Tom Vera,6.6,5.556828061699537,2.7741500028067336,4.543294782270004
